Region,Broad_Period,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,Population_Label
North African,Neolithic,0.000690067209090909,-0.0028901866636363636,0.001116772809090909,0.0023608262545454545,0.005901257818181818,0.0011672528272727272,0.0008091019363636363,0.0019929346363636367,0.0005962838090909091,0.005465292636363636,0.004862085545454546,0.005795951,0.008533203727272728,-0.013037685363636364,-0.0066998990909090915,North African | Neolithic
North African,Other,0.0003911586,-0.005271110000000001,0.001308912,0.0033631,0.007688548000000001,0.0011277912,0.0013915190000000001,0.0012689226,0.0010638598,0.006889761999999999,0.007331288,0.006514768,0.0033035160000000003,-0.010303864,-0.00665992,North African | Other
Northern European,Bronze-Age,-0.0015710984637630331,-0.0032162280674881516,-0.0005197600351990521,0.0007324676103227488,-0.005699369600947868,0.0009767851847345972,-4.583390497630331e-05,-0.000247537960436019,-0.00024460207559241705,-0.0036583619184834123,-0.0027069510794786728,-0.00028444541843601894,-0.0007130101266824645,0.0024074562924658767,0.0017158079843601897,Northern European | Bronze-Age
Northern European,Copper,-0.002207491268292683,-0.004378053048780488,-0.0008551070148780488,-0.000322726543902439,-0.0066725294146341456,-0.00016682078219512194,-0.0007503642975609756,-0.00387109556097561,-0.00035311753487804877,-0.007419643112195122,-0.004578135926829268,-0.000997710543902439,-0.0029663370487804878,0.0026656192658536582,0.0022844911097560975,Northern European | Copper
Northern European,Historical/Modern,-0.0024680570740742815,-0.004642051393875019,-0.0004503710558587325,0.0006229906879827561,-0.005322128644238762,0.0005109871422324981,0.0011846639982505526,-0.0006552203145431099,0.0008932682399697862,0.0006389016405568165,0.007930240075744804,-0.002120351485058762,-0.003770848724291083,0.002717068202649742,0.0020185070793512895,Northern European | Historical/Modern
Northern European,Iron-Age,-0.0019080506694130433,-0.0031957490789855073,0.00016657964404347828,0.0009842269634082125,-0.003807526126352657,0.00024014078007729469,-0.0003345215401449275,-0.0018856201106256037,-8.452537905314011e-05,-0.005519106788574879,-0.002779830555748792,-0.001455200978888889,-0.003291552448550725,0.003482870576811594,0.0027347391582125606,Northern European | Iron-Age
Northern European,Mesolithic,-0.0027092508043478265,-0.004407757304347826,-0.0028086408760869567,0.0048950703260869565,-0.029247206086956523,0.010057148673913044,0.0035581099565217393,0.016544347891304347,-0.0014156751804347827,0.0037199417673913046,-0.010672418958695652,0.010327460747826088,0.014178207017391304,-0.006506115506521739,-0.004629480167391304,Northern European | Mesolithic
Northern European,Neolithic,-0.002134693526510067,-0.00533775500671141,0.0008210769148758389,0.0064214839979865775,0.00033420753097315433,0.0046022304667785235,0.0006633463761845637,0.007035011706375838,-0.0002583329414463087,0.0042984787463087246,-0.0032795449687919465,-0.0023672516948657716,-0.0024685936767785237,-0.0019934520818791946,-0.0012627302654362414,Northern European | Neolithic
Northern European,Other,-0.0022516936041666667,-0.004182023666666667,-0.0007017574806250001,0.0006292804083333333,-0.006763495758750001,0.0005640125449999999,0.0010996553458333333,-0.0010819224583333332,0.00065165385,-0.000831709075,0.00523735237875,-0.0015684942904166665,-0.003326654025,0.0017077172333333334,0.0010758669916666667,Northern European | Other
Oceanian,Bronze-Age,-0.0001763589625,0.002037150175,0.0013667645375,0.001092192025,2.644379375e-05,0.00029625849,0.00536492625,-0.002537794275,-0.00037583313875,0.001520428365,-0.00100169095,0.0017710626500000001,-0.0011036633875,-0.0010012254875000001,-0.000603892425,Oceanian | Bronze-Age
Oceanian,Historical/Modern,0.00043024008073394495,0.011286075394495412,0.012704048752293577,-0.028715681174311926,0.0064014735963302755,0.06917580422018349,-0.013032317513761469,-0.018993015651376146,0.0039750447253211005,0.002472399988990826,0.004050734948623853,0.0007802566697247707,0.0030923613642201836,0.004862636298165138,0.0033464250477431194,Oceanian | Historical/Modern
Oceanian,Iron-Age,6.9453065e-05,0.0018376195,0.0018535685,-0.00300940175,0.00064707535,0.00783247175,0.00038847125000000013,-0.00344491125,0.000212655325,0.00176539,-0.000160883725,0.00155809475,-0.000179555075,-0.000399446075,0.000160406075,Oceanian | Iron-Age
Oceanian,Other,0.0007578645,0.0114165,0.0126862,-0.03250775,0.0065237,0.06661495,-0.01731945,-0.01268675,0.003754055,0.0038697,0.00183328,-0.0025497899999999997,0.000694904,0.00334169,0.002635925,Oceanian | Other
Other,Historical/Modern,-0.0016651084594594594,0.005790147837837838,0.006907243783783784,-0.026725675675675676,0.0032780262162162162,-0.005647841893243243,0.004780523810810811,0.022751324324324324,7.60176535135135e-05,0.008339697837837839,-0.010043042702702704,-0.009674296486486487,-0.013940064324324325,-0.007507813621621622,-0.0011476799702702704,Other | Historical/Modern
Other,Iron-Age,-0.002314826,0.01728343,0.0117831,0.0001903194,0.00039663249999999996,-0.003140396,-0.005224079,0.01258002,0.0009448753000000001,-0.002440832,0.0003688357,0.002725155,-0.007920323,-0.002975259,-0.00032010956999999995,Other | Iron-Age
Other,Other,0.004556963625,0.0018958668395416666,0.0014631784020833333,-0.0028041228391666663,0.00011988377916666667,0.0015241297854166665,-3.7723919583333334e-05,0.00328153955,-0.000191504655,0.0009948785458333334,-0.0012134505750000001,-0.0010631356666666667,-0.0022921144791666665,-0.005153300708333333,0.00040494491666666664,Other | Other
Other,Palaeolithic,9.27550000000001e-07,-4.08117e-05,1.875454e-05,-0.00018285085000000002,-0.00020281405,0.000135486,2.19783e-05,0.0003092285,-0.00011509945,9.363939999999999e-05,-0.0001577575,0.000287396,0.00020457765,-0.0005360765000000001,-0.0005123409999999999,Other | Palaeolithic
South Asian,Copper,-0.0009915515,0.00900437,0.00468979,0.002191735,-0.0003056225,-0.00225871,-0.003660785,-0.001461285,-0.0002639705,0.00932838,-0.0010311615,0.00724817,-0.007130905,0.005249575,0.002879855,South Asian | Copper
South Asian,Historical/Modern,-0.001982132708677686,0.0017769291311363635,0.004288346143181818,-0.02291136322231405,0.002276412187252066,-0.008783672882024793,0.003813580916322314,0.0111571722853719,0.00015422019907024794,0.004326503058884297,-0.001568018471694215,-0.0030462281758264465,-0.0012899431975206613,0.0019178507934090908,0.0007257564907024793,South Asian | Historical/Modern
South Asian,Iron-Age,-0.0011022514,0.0019594035414326923,0.002283987354326923,-0.009576611235576923,0.0005199912331730769,-0.00579845897,-0.0006331612859615386,-0.0016071006734615387,-0.001115130069230769,-0.0010224253807692308,-0.009109631263461539,0.007525004414423077,0.002115395493173077,0.0034160567500000003,0.0010294586729807692,South Asian | Iron-Age
South Asian,Mesolithic,0.003542463,2.0600615e-05,0.00016556145,-0.00042866850000000006,0.0001057296,0.0005284749999999999,-0.00030308205,0.00031486575,-0.011254435,0.000141288,0.0026357554999999998,0.000238179,0.0017429085,0.00020584099999999998,-0.0049121899999999994,South Asian | Mesolithic
South Asian,Neolithic,0.0047004175,5.66608425e-05,0.00018993175,-0.00050487475,0.00015177335,0.000474128175,-0.0006702725,0.00054003975,-0.014358695000000001,0.00067371925,0.0037711925,0.000933937,0.0033265325,-0.0012107242500000001,-0.006377382500000001,South Asian | Neolithic
South Asian,Other,-0.000247488025,0.00031302637857142854,0.0014812515107142858,-0.009674442607142857,0.0009499753078571429,-0.003839718071428571,0.001737936907142857,0.002034103460714286,-0.0006268565714285714,0.0010949897607142856,-0.0047228105357142855,0.002418508039285714,-0.0002624613107142857,0.0010804771325,0.0004224785571428571,South Asian | Other
South Asian,Palaeolithic,0.00311567,7.619682500000001e-05,0.00020210105,-0.00039689274999999997,5.512945e-05,0.0004577705,-0.00025828695,0.0005289585,-0.01008289,0.000703161,0.0027422055,0.00044906199999999996,0.0022780475,-0.0005640345,-0.0048636,South Asian | Palaeolithic
South Asian,Unknown,-0.0013928582777777776,0.00015239298333333335,0.00201317,-0.016805827777777775,0.001051632838888889,-0.007505998333333333,0.0018201347777777777,-0.0001765642444444445,-0.0015892247222222223,-0.0011865338333333334,-0.014298026666666666,0.008486667222222223,0.0011513592222222222,0.0020250144444444442,0.00079616105,South Asian | Unknown
South-Eastern Asian,Bronze-Age,-0.00043833533529411765,0.00710464405882353,0.005549648,-0.0014313696823529413,0.0008106576294117647,0.010173905946470588,0.006374029,-0.0056508388176470595,0.0002257105705882353,-8.626805294117649e-05,-0.0007987855,0.005446668176470588,-0.003063539705882353,-0.003106445117647059,-0.0017172894705882351,South-Eastern Asian | Bronze-Age
South-Eastern Asian,Historical/Modern,-0.0021824572521489975,0.019188404011461317,0.014555748022922636,0.004541045137535817,0.0010309269431805156,0.0048363139885386815,0.006992095914040115,0.007975812549856734,0.0016615521191977076,-0.020302817277936962,0.00823475446991404,0.0054585695812893985,-0.0044892572034383954,-0.010833867564469914,-0.007102443280802292,South-Eastern Asian | Historical/Modern
South-Eastern Asian,Iron-Age,-0.000507777,0.005004745,0.00359361,0.001797445,-0.000345157,-0.000301457,5.0820000000000005e-05,0.00201563,0.000335165,-0.00336375,0.0005445875,0.001765955,-0.00185701,-0.00236584,-0.0014888100000000001,South-Eastern Asian | Iron-Age
South-Eastern Asian,Neolithic,-0.00011432506333333334,0.00137651725,0.0010197905,0.0004532735916666667,-4.469685833333333e-05,-3.638336666666669e-06,0.00100921225,-7.874094166666668e-05,5.562633333333286e-07,-0.0004192482930833333,-0.0002815017083333333,0.0017246701666666666,-0.0014668464166666666,-0.0014155856,-0.0009611574666666666,South-Eastern Asian | Neolithic
South-Eastern Asian,Other,-0.0005936854,0.01471094,0.014328859999999999,-0.01765854,0.004600796,0.0476354,-0.0034096283999999998,-0.008492306,0.0036102380000000004,-0.007836346,0.006594384,0.0010028754,-0.00040522700000000003,-0.004020866,-0.002607262,South-Eastern Asian | Other
Souther African,Bronze-Age,-0.0020991586666666666,0.00985609,-0.021624871666666667,-2.3122695e-05,0.0037266966666666666,0.002103102,0.002624881166666667,-0.0009142446666666667,-0.0007537917,0.0031151311666666667,-0.0040770905,0.012114936666666666,-0.00954374,-0.0025783203666666665,-0.0013590881666666668,Souther African | Bronze-Age
Souther African,Copper,-0.0007133301647058824,0.003169099,-0.006834729411764706,0.00019678101470588233,0.001353908517647059,0.0007526724823529411,-5.9276393529411755e-05,0.001071388211764706,9.551026823529412e-05,-0.0015809386470588235,5.026498470588235e-05,-0.0039263112352941176,0.0039039928294117648,-0.0005064428164705883,-0.00045150718764705883,Souther African | Copper
Souther African,Historical/Modern,0.012043603468181818,0.004422502147727273,-0.009715667297727272,-0.0005312821204545454,0.002027415527272727,0.0020074141818181815,-0.0008928642850000001,0.0012496802679545455,-0.04500598921477273,-0.001751430022727273,0.005405700356818182,-0.0023210712272727276,-0.000634845809090909,0.02116015231818182,-0.042038701345454545,Souther African | Historical/Modern
Souther African,Iron-Age,0.0016397181638888889,-0.0006525572500000001,-0.0032144155555555555,-0.003137665211111111,0.005340577761111111,-0.002597417211111111,-0.0009461732833333333,-0.0030510708055555558,-0.010532643383333333,-0.004251019472222222,-0.0016643574444444446,0.004709171527777778,0.010254712916666665,0.0058131083555555555,-0.00945007221388889,Souther African | Iron-Age
Souther African,Mesolithic,-0.0016684785,0.0084601325,-0.019332857499999998,0.000194071475,0.00267770975,0.0020576535,0.00321156,-0.00118163075,-0.0012440615,0.004073385,-0.00258827675,0.01429933,-0.0125994625,-0.0023555175,-0.0011195045,Souther African | Mesolithic
Souther African,Neolithic,-0.0020022472,0.009635939999999999,-0.02077258,0.000225125788,0.0037917076000000003,0.0021871484,0.0030961114,-0.000843780716,-0.0006045321999999999,0.0032571408,-0.0036219592,0.011822028000000002,-0.009807166,-0.0037124126,-0.0014693967999999998,Souther African | Neolithic
Souther African,Other,0.02621126592222222,-8.86247777777778e-06,-0.0006089077777777777,0.0005929493444444445,-0.0009377148444444446,1.5943266666666653e-05,-0.0008899045999999999,0.0006115309766666667,-0.01902110387777778,-0.0008367160555555556,0.003127104548888889,-0.0008528771555555556,-0.0009453307333333333,0.0034900168666666667,-0.006969112944444443,Souther African | Other
Southern European,Bronze-Age,-0.001362199003740458,-0.0037318261798982184,0.001034793938810178,0.003514064530534351,0.00418824493605598,0.0014837981052290077,-0.0006880010681424936,0.0017297462704580152,-0.00021465060601526717,-0.00038144304353689563,-0.003579308876335878,-0.001974608954402036,-0.000985135103918575,9.083035012722647e-05,4.336343294910941e-05,Southern European | Bronze-Age
Southern European,Copper,-0.0014374952173913042,-0.004085446586956522,0.0012815193934782609,0.005516003956521739,0.004119435565217391,0.0032357692826086954,-0.0006415501713043478,0.004994470904347827,-0.00044317246086956525,0.0010069535426086957,-0.005146835217391304,-0.004235212819565217,-0.0015605682852173912,0.00018708313217391303,0.00026077273804347826,Southern European | Copper
Southern European,Historical/Modern,-0.0025447074000282486,-0.006312642305522598,0.001003803417118644,0.0021066698015826273,0.003335128778621469,0.0004538298293502825,0.0012704792296689266,0.0012548806241596045,0.0008226686658502825,0.0033859651495833335,0.00780145076059322,0.0005522076324533899,-0.00017406673740112994,0.0007959779066525424,0.00015460606807485874,Southern European | Historical/Modern
Southern European,Iron-Age,-0.001806786987315294,-0.004795804948235295,0.0010329157128235293,0.0032590322791764704,0.004222251457647059,0.0010084995450588235,-0.00032884161929411763,0.0007860998305882353,0.00010005416376470587,-0.00019225441058823525,-0.001112092982352941,-0.0014097857703529411,-0.0013372385576517648,8.581485411764708e-05,1.2666785529411778e-05,Southern European | Iron-Age
Southern European,Mesolithic,-0.0021098795785714284,-0.003740896642857143,-0.0007558936857142857,0.006023125,-0.024111225714285717,0.011324832357142859,0.0046962191428571425,0.022749444357142858,-0.0014770221214285716,0.009947580714285715,-0.008769204142857142,0.012264347714285714,0.016652377857142856,0.005812954714285714,0.0011859064714285716,Southern European | Mesolithic
Southern European,Neolithic,-0.0016626257025396825,-0.003630103043650794,0.0018242874787301588,0.005894747791269842,0.005594982458095238,0.002825664661111111,0.0002002705740476191,0.0038310438373015876,-0.00022106388325396825,0.0035685606198412696,-0.003033544015079365,-0.0015555722047619048,-0.003230926748015873,-0.0021269393471428574,-0.0013092542825079367,Southern European | Neolithic
Southern European,Other,-0.0015270155880434783,-0.004091567130434783,0.0008700124728260871,0.004232784673913043,0.0018845709576086956,0.002408206327173913,-0.0008018859869565217,0.0031017844449999997,-0.0004081645408695652,-0.001191571858478261,-0.0055308200434782614,-0.003021304602173913,-0.0008398085001086957,0.0008765460607608695,0.0008612220144565217,Southern European | Other
Southern European,Palaeolithic,-0.0042298633333333335,-0.007952746666666668,-0.0016159933333333334,0.014820599999999998,-0.05062916666666667,0.025246466666666665,0.0125829,0.05391323333333333,-0.0025226133333333335,0.031051466666666666,-0.010860090000000001,0.03340736666666667,0.03729113333333334,0.023717699999999998,0.00778657,Southern European | Palaeolithic
Southern European,Unknown,-0.0005092162222222222,-0.0011447952222222223,0.00012466029999999998,0.0004606470355555556,0.0006644517222222223,5.613366666666666e-06,0.0002567065777777778,-0.00020471737111111112,0.00015956661111111113,0.000427901,0.0010716992222222221,-0.0002019838666666667,-0.0006148113111111111,-0.0009207588444444444,-0.0004290869888888889,Southern European | Unknown
West African,Bronze-Age,-0.0006255578794444445,-0.0013934495333333334,-0.00028291587972222227,-0.0005747852461111111,0.004990335763333333,-0.0012242434777777777,-0.00032605374444444443,-0.001678257169005,-0.000432162865,-0.0015454671616666668,-0.0019106193205555555,0.004986785300555556,0.004945801672222222,0.0003594033777777778,-0.00040052911111111114,West African | Bronze-Age
West African,Historical/Modern,0.03273965380487805,-0.00039228675142589123,-0.0012045491031894935,0.0013780799271669792,-0.0015149595061913696,-0.0009086452824577861,0.0003600405040150094,0.00012960145900938085,0.013629238178236398,-0.00016343131819136962,-0.0012118515943714823,-0.001849555852532833,-0.0025388105375234522,0.006660436692682927,-0.0053932833369606005,West African | Historical/Modern
West African,Other,-0.0018557456916666667,-0.005633793208333334,0.001957942425,0.0009746148333333333,0.011094764049999999,-0.001871153891666667,-0.0017319800333333334,-0.003352561983333333,-0.0007252546333333334,-0.004913024916666667,-0.006389998975000001,0.0036855078999999996,0.005569438833333333,0.0020048646666666666,-9.065526666666666e-05,West African | Other
Western European,Bronze-Age,-0.0014970325231919643,-0.003239431220901786,-0.00017711973371655357,0.0009996779871428573,-0.0028185956711160717,0.0006347918132142857,-0.0006101638710446429,-0.0010349602942410715,-0.0003511990263839285,-0.0042166451448571425,-0.0035078198336160713,-0.0014413105579910714,-0.0014025246973526785,0.001707963060580357,0.0014219448979017858,Western European | Bronze-Age
Western European,Copper,-0.0013109713717741936,-0.0027107723237096777,-0.00036512107520967745,0.00014189159064516128,-0.0030273532753225807,2.305948612903226e-05,-0.0006109262478225806,-0.002138891432903226,-0.00022441663129032258,-0.004550735181612903,-0.0032707031732258068,-0.0006553736994354838,-0.001423628124919355,0.0012134488651612903,0.0011345628008548388,Western European | Copper
Western European,Historical/Modern,-0.0020085181442857144,-0.004477075767214286,0.00037579865985,0.0019369789485714284,-0.00028866537547142854,0.0008788129654285715,0.00017231369953571427,0.0005319912691071428,0.00030840266225,-0.0005826305614464286,0.0017875650664285715,-0.0023453729410714288,-0.002368373446178571,0.001634737292142857,0.0012503232461428572,Western European | Historical/Modern
Western European,Iron-Age,-0.00086106846975,-0.00195904760109375,5.60519901328125e-05,0.000860888543203125,-0.000796936179484375,0.000364753590078125,-0.00021515370882812498,-0.000331400811875,-5.381662171875002e-06,-0.001600283799765625,-0.0009304560203125,-0.001049609020859375,-0.00100289099465625,0.000932647358203125,0.00087257125125,Western European | Iron-Age
Western European,Mesolithic,-0.0018789051388032787,-0.003570045542622951,-0.0007305384028442624,0.006069694669672131,-0.021667836844262295,0.010090933030163935,0.004297853160327869,0.02073201997672131,-0.0013730594136065575,0.008963033937704918,-0.007760553633114754,0.012453604382918032,0.01600347429557377,0.008197403221311475,0.0027939764120983607,Western European | Mesolithic
Western European,Neolithic,-0.001815511101977401,-0.005272941975423729,0.001729652685940678,0.0066392978861581926,0.007159019092937853,0.003329927201412429,-0.0009907104920903955,0.004315730134180791,-0.00048076996533898304,0.0012000677662768362,-0.0057170373240113,-0.004082704091525424,-0.001933175601259887,-0.0024607066518644066,-0.0013653046985875705,Western European | Neolithic
Western European,Other,-0.0013805850435820895,-0.002959123005074627,2.255245894328358e-05,0.00071500976,-0.0017598477462686566,0.0003287325859701493,-0.0003313361665671642,-0.0007681352986567164,6.29249434880597e-05,-0.0028708288131343283,-0.0007579724314925374,-0.0012897483089552239,-0.0012213155001492536,0.0024861659197761197,0.0017344280161044774,Western European | Other
